timestamp,temp_c,humidity_pct,co2_ppm,ph,ec_ms_cm,biomass_g,water_consumption_l,power_consumption_w
2026-02-21T03:00:00,25.77,79.1,1196,5.99,1.77,5.7601,0.1133,57.07
2026-02-21T04:00:00,25.76,78.9,1161,5.91,1.82,5.719,0.1129,58.66
2026-02-21T05:00:00,25.54,79.3,1183,5.99,1.71,5.7868,0.1125,59.66
2026-02-21T06:00:00,25.92,80.1,1214,6.02,1.7,6.1401,0.1154,60.0
2026-02-21T07:00:00,26.45,80.4,1208,5.92,1.8,6.043,0.1181,59.66
2026-02-21T08:00:00,26.72,80.1,1223,6.09,1.84,5.9492,0.119,58.66
2026-02-21T09:00:00,25.2,79.0,1167,6.0,1.77,5.9106,0.1106,57.07
2026-02-21T10:00:00,25.92,78.0,1121,6.05,1.8,5.9745,0.1123,55.0
2026-02-21T11:00:00,23.96,75.7,1037,5.87,1.75,5.795,0.1008,52.59
2026-02-21T12:00:00,23.96,75.4,1036,6.11,1.89,5.8115,0.1003,50.0
2026-02-21T13:00:00,23.8,75.0,914,5.97,1.86,5.8901,0.0992,47.41
2026-02-21T14:00:00,23.35,73.7,901,5.86,1.82,5.9648,0.0956,45.0
2026-02-21T15:00:00,22.67,72.5,851,5.92,1.81,5.9571,0.0914,42.93
2026-02-21T16:00:00,22.48,72.3,812,6.25,1.84,6.0966,0.0903,41.34
2026-02-21T17:00:00,22.24,71.9,816,6.19,1.84,5.9236,0.0888,40.34
2026-02-21T18:00:00,22.08,69.9,795,6.0,1.68,6.0094,0.0858,40.0
2026-02-21T19:00:00,22.58,71.5,839,5.93,1.89,5.9565,0.0896,40.34
2026-02-21T20:00:00,22.7,71.2,812,5.97,1.85,6.0101,0.0898,41.34
2026-02-21T21:00:00,22.28,71.9,868,6.11,1.77,6.0214,0.089,42.93
2026-02-21T22:00:00,23.52,72.5,919,6.06,1.85,5.8429,0.0947,45.0
2026-02-21T23:00:00,23.52,73.1,941,5.98,1.81,5.9282,0.0955,47.41
2026-02-22T00:00:00,24.28,75.5,1001,6.19,1.81,5.9128,0.1019,50.0
2026-02-22T01:00:00,24.83,75.7,1060,6.05,1.83,5.9509,0.1044,52.59
2026-02-22T02:00:00,24.83,79.1,1091,5.95,1.72,6.1091,0.1091,55.0
2026-02-22T03:00:00,24.95,77.0,1087,6.04,1.76,6.3008,0.1067,57.07
2026-02-22T04:00:00,25.11,79.6,1141,5.9,1.87,6.1364,0.111,58.66
2026-02-22T05:00:00,26.47,80.7,1215,5.97,1.79,6.035,0.1186,59.66
2026-02-22T06:00:00,26.23,79.7,1200,5.97,1.81,6.2617,0.1162,60.0
2026-02-22T07:00:00,25.96,80.4,1173,6.18,1.76,6.2834,0.1159,59.66
2026-02-22T08:00:00,26.22,79.0,1191,6.02,1.82,6.1382,0.1151,58.66
2026-02-22T09:00:00,25.46,79.4,1102,6.03,1.82,6.2951,0.1124,57.07
2026-02-22T10:00:00,25.62,80.1,1093,5.87,1.8,6.289,0.114,55.0
2026-02-22T11:00:00,24.83,76.2,1059,6.12,1.74,6.0124,0.1051,52.59
2026-02-22T12:00:00,23.87,75.0,971,6.02,1.84,6.1588,0.0995,50.0
2026-02-22T13:00:00,24.2,73.8,945,5.99,1.79,6.3131,0.0992,47.41
2026-02-22T14:00:00,21.89,74.0,877,6.16,1.85,6.193,0.09,45.0
2026-02-22T15:00:00,22.52,71.8,804,5.79,1.89,6.4326,0.0899,42.93
2026-02-22T16:00:00,23.32,70.0,807,5.91,1.74,6.2013,0.0906,41.34
2026-02-22T17:00:00,22.62,70.5,812,5.91,1.83,6.2797,0.0886,40.34
2026-02-22T18:00:00,20.58,69.4,758,6.14,1.87,6.3435,0.0793,40.0
2026-02-22T19:00:00,22.73,69.1,767,6.17,1.78,6.0922,0.0873,40.34
2026-02-22T20:00:00,22.2,70.4,794,5.89,1.84,6.1365,0.0868,41.34
2026-02-22T21:00:00,22.57,70.6,839,6.01,1.72,6.413,0.0886,42.93
2026-02-22T22:00:00,22.64,71.7,886,5.97,1.87,6.1817,0.0901,45.0
2026-02-22T23:00:00,23.24,74.3,941,6.04,1.72,6.3474,0.0959,47.41
2026-02-23T00:00:00,24.26,74.0,1028,5.94,1.77,6.1441,0.0997,50.0
2026-02-23T01:00:00,23.98,76.6,1068,5.84,1.89,6.5744,0.102,52.59
2026-02-23T02:00:00,25.77,75.8,1097,6.09,1.83,6.4651,0.1085,55.0
2026-02-23T03:00:00,24.98,78.8,1120,5.96,1.76,6.5064,0.1094,57.07
2026-02-23T04:00:00,25.61,79.5,1183,6.03,1.83,6.4777,0.1131,58.66
2026-02-23T05:00:00,24.8,80.1,1193,6.13,1.8,6.3418,0.1104,59.66
2026-02-23T06:00:00,26.92,81.8,1196,6.06,1.89,6.5504,0.1224,60.0
2026-02-23T07:00:00,25.64,79.3,1179,6.06,1.82,6.5315,0.1129,59.66
2026-02-23T08:00:00,25.99,78.7,1172,5.93,1.68,6.5758,0.1136,58.66
2026-02-23T09:00:00,25.93,78.8,1135,6.16,1.79,6.3575,0.1135,57.07
2026-02-23T10:00:00,24.55,76.2,1141,5.96,1.84,6.6231,0.1039,55.0
2026-02-23T11:00:00,24.55,76.6,1056,6.03,1.76,6.4843,0.1045,52.59
2026-02-23T12:00:00,24.66,75.5,995,5.96,1.73,6.4592,0.1034,50.0
2026-02-23T13:00:00,23.69,74.1,979,6.11,1.83,6.413,0.0976,47.41
2026-02-23T14:00:00,23.44,72.0,902,6.25,1.84,6.5529,0.0937,45.0
2026-02-23T15:00:00,21.92,70.2,829,6.04,1.82,6.6632,0.0855,42.93
2026-02-23T16:00:00,21.61,71.3,844,5.76,1.78,6.6071,0.0856,41.34
2026-02-23T17:00:00,21.3,70.4,806,6.05,1.76,6.5623,0.0833,40.34
2026-02-23T18:00:00,21.72,70.5,780,6.09,1.79,6.72,0.0851,40.0
2026-02-23T19:00:00,21.86,70.1,789,6.02,1.76,6.7319,0.0852,40.34
2026-02-23T20:00:00,22.32,71.9,822,5.92,1.8,6.7298,0.0892,41.34
2026-02-23T21:00:00,22.58,72.1,848,6.08,1.85,6.6388,0.0904,42.93
2026-02-23T22:00:00,23.09,72.4,906,6.09,1.85,6.7195,0.0929,45.0
2026-02-23T23:00:00,23.4,73.4,914,6.21,1.75,6.7452,0.0955,47.41
2026-02-24T00:00:00,23.93,75.2,969,5.95,1.76,6.8129,0.0999,50.0
2026-02-24T01:00:00,24.44,77.2,1041,5.92,1.84,6.7301,0.1047,52.59
2026-02-24T02:00:00,25.15,77.4,1109,6.14,1.77,6.5204,0.1082,55.0
2026-02-24T03:00:00,26.07,77.8,1130,6.18,1.76,6.6834,0.1127,57.07
2026-02-24T04:00:00,25.54,78.9,1165,6.05,1.74,6.7045,0.1119,58.66
2026-02-24T05:00:00,25.44,79.0,1189,6.0,1.79,6.6813,0.1116,59.66
2026-02-24T06:00:00,26.64,80.5,1209,5.76,1.86,6.8011,0.1191,60.0
2026-02-24T07:00:00,25.98,78.2,1208,5.96,1.75,6.671,0.1129,59.66
2026-02-24T08:00:00,25.74,79.0,1174,5.98,1.75,6.8152,0.113,58.66
2026-02-24T09:00:00,26.1,80.1,1162,6.11,1.76,6.9462,0.1162,57.07
2026-02-24T10:00:00,25.2,75.4,1102,6.05,1.81,6.7235,0.1056,55.0
2026-02-24T11:00:00,25.26,75.7,1037,5.96,1.78,6.9403,0.1062,52.59
2026-02-24T12:00:00,24.35,75.2,1016,6.02,1.82,6.8739,0.1018,50.0
2026-02-24T13:00:00,22.95,72.7,947,6.07,1.87,6.9414,0.0927,47.41
2026-02-24T14:00:00,22.73,71.8,895,5.79,1.81,6.8173,0.0907,45.0
2026-02-24T15:00:00,22.12,70.9,830,6.0,1.8,6.7297,0.0871,42.93
2026-02-24T16:00:00,21.5,70.0,839,6.02,1.76,6.7496,0.0837,41.34
2026-02-24T17:00:00,22.27,69.9,799,5.99,1.84,7.0061,0.0864,40.34
2026-02-24T18:00:00,22.42,71.5,798,5.96,1.77,7.0307,0.0891,40.0
2026-02-24T19:00:00,22.56,72.3,803,6.12,1.87,7.0288,0.0906,40.34
2026-02-24T20:00:00,22.41,71.5,830,6.18,1.78,6.897,0.089,41.34
2026-02-24T21:00:00,22.64,71.2,814,5.99,1.78,6.9489,0.0895,42.93
2026-02-24T22:00:00,23.32,72.6,886,5.98,1.84,7.0656,0.0941,45.0
2026-02-24T23:00:00,24.32,74.5,942,5.99,1.79,7.1019,0.1007,47.41
2026-02-25T00:00:00,24.02,75.1,980,5.94,1.75,6.9592,0.1003,50.0
2026-02-25T01:00:00,25.54,76.3,1057,5.99,1.81,6.9814,0.1083,52.59
2026-02-25T02:00:00,24.07,79.9,1102,6.21,1.85,7.0308,0.1069,55.0
2026-02-25T03:00:00,25.25,78.5,1130,6.15,1.76,7.1182,0.1102,57.07
2026-02-25T04:00:00,25.6,79.9,1178,5.89,1.78,7.1063,0.1136,58.66
2026-02-25T05:00:00,26.37,80.0,1183,6.08,1.8,6.9779,0.1172,59.66
2026-02-25T06:00:00,25.62,80.9,1209,5.9,1.79,7.0697,0.1151,60.0
2026-02-25T07:00:00,25.39,80.4,1171,5.97,1.81,7.1283,0.1133,59.66
2026-02-25T08:00:00,25.36,78.2,1217,6.06,1.81,7.1029,0.1101,58.66
2026-02-25T09:00:00,26.43,79.2,1135,5.9,1.8,7.0698,0.1163,57.07
2026-02-25T10:00:00,24.89,77.3,1152,5.97,1.77,7.1392,0.1069,55.0
2026-02-25T11:00:00,25.37,79.3,1041,6.08,1.75,7.1066,0.1118,52.59
2026-02-25T12:00:00,23.83,74.4,1019,6.13,1.82,7.1728,0.0985,50.0
2026-02-25T13:00:00,24.13,74.6,939,6.05,1.81,7.3128,0.0999,47.41
2026-02-25T14:00:00,22.09,69.9,900,5.8,1.75,7.1113,0.0857,45.0
2026-02-25T15:00:00,23.01,70.8,856,5.82,1.79,7.1819,0.0905,42.93
2026-02-25T16:00:00,21.68,69.3,859,5.95,1.75,7.1289,0.0835,41.34
2026-02-25T17:00:00,21.55,70.3,831,5.83,1.84,7.2552,0.0842,40.34
2026-02-25T18:00:00,21.36,70.7,793,6.1,1.76,7.2869,0.0839,40.0
2026-02-25T19:00:00,21.53,69.7,806,5.88,1.69,7.4462,0.0834,40.34
2026-02-25T20:00:00,22.6,68.0,830,6.07,1.8,7.2813,0.0853,41.34
2026-02-25T21:00:00,22.28,72.4,911,5.94,1.84,7.2723,0.0897,42.93
2026-02-25T22:00:00,22.79,72.6,903,5.83,1.72,7.5381,0.092,45.0
2026-02-25T23:00:00,23.66,75.0,951,6.02,1.71,7.2407,0.0986,47.41
2026-02-26T00:00:00,23.53,73.7,1037,6.08,1.77,7.4498,0.0963,50.0
2026-02-26T01:00:00,24.59,75.7,1080,6.0,1.75,7.1724,0.1034,52.59
2026-02-26T02:00:00,24.95,78.6,1085,6.19,1.74,7.4167,0.1089,55.0
2026-02-26T03:00:00,25.31,78.8,1127,6.05,1.86,7.4877,0.1108,57.07
2026-02-26T04:00:00,26.84,79.5,1175,5.99,1.88,7.4337,0.1185,58.66
2026-02-26T05:00:00,26.52,81.3,1191,6.09,1.8,7.4459,0.1198,59.66
2026-02-26T06:00:00,26.44,81.3,1247,6.0,1.93,7.5593,0.1194,60.0
2026-02-26T07:00:00,26.02,80.2,1182,6.08,1.79,7.467,0.1159,59.66
2026-02-26T08:00:00,25.61,79.9,1158,6.1,1.82,7.3822,0.1137,58.66
2026-02-26T09:00:00,25.55,79.3,1116,5.95,1.89,7.4205,0.1125,57.07
2026-02-26T10:00:00,25.72,77.5,1105,5.93,1.78,7.4816,0.1107,55.0
2026-02-26T11:00:00,24.62,77.1,1028,6.02,1.79,7.4814,0.1055,52.59
2026-02-26T12:00:00,23.68,75.9,1001,5.81,1.84,7.4706,0.0998,50.0
2026-02-26T13:00:00,22.54,74.3,951,5.97,1.73,7.6069,0.0931,47.41
2026-02-26T14:00:00,23.0,71.0,883,6.06,1.81,7.6766,0.0908,45.0
2026-02-26T15:00:00,22.56,70.8,858,5.89,1.77,7.5151,0.0888,42.93
2026-02-26T16:00:00,22.11,72.1,861,5.97,1.76,7.4043,0.0885,41.34
2026-02-26T17:00:00,22.04,69.1,800,5.97,1.8,7.7045,0.0846,40.34
2026-02-26T18:00:00,21.34,69.3,811,5.96,1.87,7.5957,0.0821,40.0
2026-02-26T19:00:00,22.05,71.1,838,6.03,1.83,7.6195,0.0871,40.34
2026-02-26T20:00:00,22.73,70.5,839,6.06,1.89,7.6225,0.089,41.34
2026-02-26T21:00:00,22.96,70.7,878,5.95,1.8,7.6809,0.0902,42.93
2026-02-26T22:00:00,23.26,74.4,916,6.1,1.84,7.5116,0.0961,45.0
2026-02-26T23:00:00,23.76,72.9,951,6.01,1.79,7.8011,0.0962,47.41
2026-02-27T00:00:00,23.72,75.2,1028,5.89,1.84,7.7561,0.0991,50.0
2026-02-27T01:00:00,24.71,77.9,1037,5.94,1.75,7.6201,0.1069,52.59
2026-02-27T02:00:00,25.25,78.3,1107,5.91,1.83,7.7829,0.1099,55.0
2026-02-27T03:00:00,25.57,75.9,1149,5.92,1.88,7.6563,0.1078,57.07
2026-02-27T04:00:00,25.52,79.2,1217,5.85,1.78,7.803,0.1123,58.66
2026-02-27T05:00:00,25.55,79.4,1211,5.96,1.77,7.873,0.1127,59.66
2026-02-27T06:00:00,26.17,79.4,1214,5.98,1.82,7.9014,0.1154,60.0
2026-02-27T07:00:00,25.87,82.3,1150,6.12,1.88,7.778,0.1183,59.66
2026-02-27T08:00:00,25.71,78.2,1192,6.15,1.82,7.827,0.1117,58.66
2026-02-27T09:00:00,24.98,80.1,1133,5.91,1.73,7.998,0.1111,57.07
2026-02-27T10:00:00,25.25,77.6,1111,5.96,1.84,7.7513,0.1089,55.0
2026-02-27T11:00:00,24.89,77.2,1064,6.14,1.74,7.8388,0.1067,52.59
2026-02-27T12:00:00,23.66,73.5,1014,6.07,1.86,8.0722,0.0966,50.0
2026-02-27T13:00:00,23.65,74.9,942,6.08,1.8,7.8814,0.0985,47.41
2026-02-27T14:00:00,23.54,72.0,905,6.21,1.77,8.0393,0.0941,45.0
2026-02-27T15:00:00,23.05,70.2,804,6.02,1.92,8.1453,0.0899,42.93
2026-02-27T16:00:00,22.08,71.1,800,5.89,1.78,7.9368,0.0872,41.34
2026-02-27T17:00:00,22.21,71.4,799,6.16,1.83,7.8932,0.0881,40.34
2026-02-27T18:00:00,21.76,69.6,765,6.03,1.77,7.9509,0.0841,40.0
2026-02-27T19:00:00,21.68,69.8,766,5.95,1.71,7.8934,0.084,40.34
2026-02-27T20:00:00,22.97,70.4,837,6.12,1.85,8.0426,0.0899,41.34
2026-02-27T21:00:00,21.91,70.5,867,5.97,1.76,8.0649,0.0858,42.93
2026-02-27T22:00:00,23.2,71.3,903,6.13,1.82,8.1144,0.092,45.0
2026-02-27T23:00:00,24.17,73.8,944,6.14,1.88,7.9743,0.0991,47.41
2026-02-28T00:00:00,24.06,73.4,994,5.86,1.86,8.18,0.0981,50.0
2026-02-28T01:00:00,25.29,75.7,1041,6.09,1.87,8.1485,0.1063,52.59
2026-02-28T02:00:00,25.44,78.9,1106,5.84,1.78,8.1166,0.1115,55.0
2026-02-28T03:00:00,24.47,78.8,1159,6.07,1.78,8.2415,0.1072,57.07
2026-02-28T04:00:00,25.91,81.5,1162,6.03,1.76,8.1881,0.1174,58.66
2026-02-28T05:00:00,25.88,80.4,1215,6.02,1.76,8.3852,0.1156,59.66
2026-02-28T06:00:00,27.04,79.6,1216,6.14,1.8,8.2048,0.1196,60.0
2026-02-28T07:00:00,25.29,80.9,1173,5.88,1.83,8.0381,0.1137,59.66
2026-02-28T08:00:00,25.18,78.5,1182,5.9,1.8,7.9918,0.1099,58.66
2026-02-28T09:00:00,25.7,79.0,1151,5.96,1.73,8.4431,0.1128,57.07
2026-02-28T10:00:00,24.99,79.4,1112,5.83,1.75,8.2767,0.1102,55.0
2026-02-28T11:00:00,24.25,76.7,1061,6.11,1.84,8.4788,0.1033,52.59
2026-02-28T12:00:00,24.03,74.5,1002,5.97,1.79,8.2432,0.0995,50.0
2026-02-28T13:00:00,24.03,73.8,924,6.01,1.77,8.3309,0.0985,47.41
2026-02-28T14:00:00,24.06,71.8,869,6.09,1.77,8.2467,0.0959,45.0
2026-02-28T15:00:00,22.91,71.8,839,5.99,1.78,8.2639,0.0914,42.93
2026-02-28T16:00:00,22.67,71.8,844,5.9,1.84,8.4169,0.0904,41.34
2026-02-28T17:00:00,22.06,70.0,785,6.16,1.82,8.3656,0.0858,40.34
2026-02-28T18:00:00,21.84,68.6,798,5.97,1.75,8.3949,0.0833,40.0
2026-02-28T19:00:00,22.09,69.8,821,5.99,1.83,8.5051,0.0857,40.34
2026-02-28T20:00:00,22.58,70.3,790,6.13,1.84,8.4318,0.0882,41.34
2026-02-28T21:00:00,22.91,73.0,844,6.0,1.74,8.5455,0.093,42.93
2026-02-28T22:00:00,23.24,72.8,915,6.06,1.77,8.5707,0.094,45.0
2026-02-28T23:00:00,23.62,73.1,954,6.05,1.77,8.4309,0.0959,47.41
2026-03-01T00:00:00,24.61,76.0,989,5.98,1.81,8.4956,0.1038,50.0
2026-03-01T01:00:00,24.79,76.6,1032,6.16,1.76,8.4913,0.1055,52.59
2026-03-01T02:00:00,25.77,76.8,1103,5.93,1.8,8.4953,0.1099,55.0
2026-03-01T03:00:00,25.41,78.1,1178,6.29,1.78,8.5133,0.1103,57.07
2026-03-01T04:00:00,25.74,79.5,1228,5.88,1.7,8.5751,0.1137,58.66
2026-03-01T05:00:00,25.28,79.2,1202,6.03,1.8,8.6788,0.1112,59.66
2026-03-01T06:00:00,25.62,80.5,1186,5.96,1.77,8.4819,0.1145,60.0
2026-03-01T07:00:00,25.41,80.8,1202,5.99,1.77,8.4887,0.114,59.66
2026-03-01T08:00:00,25.49,77.8,1152,5.96,1.77,8.5189,0.1102,58.66
2026-03-01T09:00:00,25.74,78.0,1124,6.08,1.79,8.4534,0.1115,57.07
2026-03-01T10:00:00,25.21,78.3,1100,5.86,1.72,8.6406,0.1097,55.0
2026-03-01T11:00:00,24.59,74.6,1030,5.92,1.9,8.4518,0.1019,52.59
2026-03-01T12:00:00,24.01,75.1,1004,6.02,1.79,8.636,0.1001,50.0
2026-03-01T13:00:00,23.36,72.4,948,5.86,1.74,8.7458,0.094,47.41
2026-03-01T14:00:00,23.35,72.8,878,6.11,1.82,8.8844,0.0945,45.0
2026-03-01T15:00:00,22.67,70.1,865,6.05,1.83,8.7613,0.0883,42.93
2026-03-01T16:00:00,22.3,72.0,832,5.86,1.87,8.6065,0.0892,41.34
2026-03-01T17:00:00,22.17,70.6,810,6.11,1.76,8.7883,0.087,40.34
2026-03-01T18:00:00,22.22,70.1,807,5.78,1.83,8.9541,0.0865,40.0
2026-03-01T19:00:00,22.39,70.3,795,6.04,1.73,8.6554,0.0874,40.34
2026-03-01T20:00:00,21.95,69.6,810,6.05,1.76,8.8786,0.0849,41.34
2026-03-01T21:00:00,21.74,73.3,844,5.99,1.76,8.8543,0.0886,42.93
2026-03-01T22:00:00,21.72,72.5,922,6.03,1.82,9.0517,0.0875,45.0
2026-03-01T23:00:00,23.47,74.3,931,6.0,1.83,8.9229,0.0969,47.41
